longitude latitude
-94.6640853881836 33.7242965698242
-94.6640853881836 33.6956481933594
-94.6469039916992 33.6956481933594
-94.6239776611328 33.7071075439453
-94.578140258789 33.6899185180664
-94.5494995117188 33.6612701416016
-94.4979248046875 33.6669998168945
-94.4979248046875 33.6669998168945
-94.4807434082031 33.6555404663086
-94.4750137329102 33.6326217651367
-94.4635543823242 33.6154365539551
-94.4520874023438 33.5982437133789
-94.4234466552734 33.5982437133789
-94.40625 33.5753288269043
-94.4005279541016 33.5695991516113
-94.3661499023438 33.5753288269043
-94.308853149414 33.5695991516113
-94.2973937988281 33.5753288269043
-94.2802047729492 33.586784362793
-94.2630157470703 33.586784362793
-94.2400970458984 33.5753288269043
-94.2286376953125 33.5982437133789
-94.2229080200195 33.6097030639648
-94.2057189941406 33.6154365539551
-94.1885375976562 33.6097030639648
-94.1541595458984 33.586784362793
-94.1484298706055 33.586784362793
-94.119773864746 33.5925178527832
-94.0911254882812 33.5982437133789
-94.0796661376953 33.586784362793
-94.056755065918 33.5753288269043
-94.051025390625 33.3003082275391
-94.051025390625 33.0367469787598
-94.051025390625 33.0367469787598
-94.051025390625 32.8992347717285
-94.051025390625 32.7101631164551
-94.051025390625 32.4064903259277
-94.051025390625 32.2116889953613
-94.056755065918 32.0168800354004
-94.0109176635742 31.9882354736328
-93.9593505859375 31.9366664886475
-93.9077835083008 31.8908290863037
-93.873405456543 31.8564529418945
-93.873405456543 31.8278045654297
-93.8447570800781 31.8048877716064
-93.8332977294922 31.7876968383789
-93.8332977294922 31.7590503692627
-93.8161087036133 31.7304019927979
-93.7989196777344 31.7132129669189
-93.8103790283203 31.6960258483887
-93.8275680541992 31.6845645904541
-93.8390274047852 31.6731071472168
-93.8390274047852 31.6501884460449
-93.8218383789062 31.6387310028076
-93.8275680541992 31.627269744873
-93.8390274047852 31.6158123016357
-93.8447570800781 31.5986232757568
-93.8218383789062 31.5814323425293
-93.7989196777344 31.5413246154785
-93.7760009765625 31.5298671722412
-93.7473526000977 31.5298671722412
-93.7301635742188 31.5184097290039
-93.7416305541992 31.5069484710693
-93.7530822753906 31.4783000946045
-93.7187042236328 31.4611110687256
-93.7015228271484 31.4210052490234
-93.6614074707031 31.3808975219727
-93.6671371459961 31.3694400787354
-93.684326171875 31.3407917022705
-93.7015228271484 31.3236026763916
-93.6957931518555 31.3121452331543
-93.678596496582 31.3006839752197
-93.6499557495117 31.2892265319824
-93.6270294189453 31.2663078308105
-93.609848022461 31.2433891296387
-93.609848022461 31.2204704284668
-93.5754699707031 31.1975517272949
-93.5468139648438 31.2032814025879
-93.5525512695312 31.1459865570068
-93.5640106201172 31.1058807373047
-93.5468139648438 31.0657730102539
-93.5353622436523 31.0485820770264
-93.5468139648438 31.0256633758545
-93.5640106201172 31.0142059326172
-93.5811920166016 30.9970169067383
-93.5697402954102 30.979829788208
-93.5582809448242 30.9683685302734
-93.5468139648438 30.9511795043945
-93.5468139648438 30.9339923858643
-93.5640106201172 30.9168033599854
-93.5754699707031 30.8996162414551
-93.5640106201172 30.8824234008789
-93.5754699707031 30.8537788391113
-93.5811920166016 30.8365898132324
-93.598388671875 30.8079414367676
-93.6499557495117 30.727725982666
-93.6671371459961 30.6876201629639
-93.7015228271484 30.6532440185547
-93.7015228271484 30.6303253173828
-93.7015228271484 30.6131362915039
-93.7187042236328 30.6016750335693
-93.7301635742188 30.5844879150391
-93.7416305541992 30.5443801879883
-93.7301635742188 30.5042743682861
-93.7187042236328 30.4584369659424
-93.7301635742188 30.4412479400635
-93.7301635742188 30.4183292388916
-93.7530822753906 30.4011421203613
-93.7588119506836 30.3323860168457
-93.7473526000977 30.3209266662598
-93.7129745483398 30.2808208465576
-93.678596496582 30.2464408874512
-93.6900634765625 30.2235221862793
-93.684326171875 30.2006072998047
-93.7015228271484 30.137580871582
-93.7244338989258 30.0917434692383
-93.7129745483398 30.0688247680664
-93.7416305541992 30.0401763916016
-93.7645416259766 30.0172576904297
-93.7989196777344 29.9771499633789
-93.8046493530273 29.9599628448486
-93.8332977294922 29.9255867004395
-93.861946105957 29.8797492980957
-93.9077835083008 29.8511028289795
-93.9307022094727 29.822452545166
-93.9307022094727 29.7995338439941
-93.9077835083008 29.7766151428223
-93.8447570800781 29.7365093231201
-93.873405456543 29.7365093231201
-94.0395584106445 29.7078590393066
-94.068214416504 29.7078590393066
-94.3203125 29.6104583740234
-94.3604202270508 29.5932693481445
-94.3833389282227 29.5875396728516
-94.4291763305664 29.5760822296143
-94.4750137329102 29.5588932037354
-94.5323028564453 29.5359745025635
-94.6125183105469 29.5015983581543
-94.6812744140625 29.4614887237549
-94.7213821411133 29.4213809967041
-94.7500305175781 29.4099235534668
-94.767219543457 29.3984661102295
-94.784408569336 29.4099235534668
-94.784408569336 29.4213809967041
-94.767219543457 29.444299697876
-94.7156524658203 29.4729499816895
-94.6812744140625 29.5130558013916
-94.6526260375977 29.5130558013916
-94.6354370117188 29.5245132446289
-94.6125183105469 29.5474319458008
-94.5953369140625 29.5588932037354
-94.5494995117188 29.5588932037354
-94.5265731811523 29.5646209716797
-94.5380325317383 29.5932693481445
-94.5666885375977 29.6047306060791
-94.6125183105469 29.5875396728516
-94.68701171875 29.5760822296143
-94.755760192871 29.5588932037354
-94.778678894043 29.5588932037354
-94.790138244629 29.5703506469727
-94.784408569336 29.5875396728516
-94.767219543457 29.621919631958
-94.7328414916992 29.6792144775391
-94.7099227905273 29.7823467254639
-94.6927337646484 29.822452545166
-94.6984634399414 29.8396415710449
-94.7099227905273 29.8453712463379
-94.7385711669922 29.816722869873
-94.790138244629 29.7995338439941
-94.8474349975586 29.765157699585
-94.8818130493164 29.7250518798828
-94.9104614257812 29.6906719207764
-94.9276504516602 29.6906719207764
-94.967758178711 29.7193202972412
-94.9963989257812 29.7422389984131
-95.0193252563477 29.7479705810547
-95.0021362304688 29.7536964416504
-95.030776977539 29.7422389984131
-95.036506652832 29.7307777404785
-95.0135955810547 29.7078590393066
-95.0135955810547 29.6964015960693
-95.025047302246 29.6677532196045
-95.0021362304688 29.6505641937256
-94.9906692504883 29.6276454925537
-95.0078659057617 29.5932693481445
-95.0193252563477 29.5818119049072
-95.0193252563477 29.5588932037354
-95.0021362304688 29.5474319458008
-94.967758178711 29.5359745025635
-94.9333801269531 29.5245132446289
-94.9333801269531 29.5073261260986
-94.962028503418 29.4901371002197
-94.962028503418 29.4729499816895
-94.9219207763672 29.4672183990479
-94.9104614257812 29.4328422546387
-94.9104614257812 29.3927364349365
-94.9161911010742 29.3526287078857
-94.9276504516602 29.3354396820068
-94.956298828125 29.3411674499512
-94.973487854004 29.3468990325928
-95.0479736328125 29.2609539031982
-95.0766143798828 29.2265777587891
-95.1224517822266 29.2151165008545
-95.1396484375 29.2208461761475
-95.1568298339844 29.2380352020264
-95.1740188598633 29.232307434082
-95.1740188598633 29.1979274749756
-95.1797485351562 29.1635513305664
-95.208396911621 29.1520938873291
-95.231315612793 29.1291751861572
-95.231315612793 29.1062564849854
-95.214126586914 29.0947952270508
-95.1682891845703 29.1119842529297
-95.1625595092773 29.1005268096924
-95.2026672363281 29.0432319641113
-95.2943420410156 28.9859371185303
-95.3573608398438 28.9458293914795
-95.4031982421875 28.9229106903076
-95.5521774291992 28.8426971435547
-95.6438446044922 28.7853984832764
-95.7469787597656 28.7281036376953
-95.878761291504 28.6650772094727
-96.0048141479492 28.6192417144775
-96.125129699707 28.5562171936035
-96.2798309326172 28.4760036468506
-96.3371200561523 28.4301662445068
-96.3657760620117 28.4129772186279
-96.382957458496 28.4301662445068
-96.3772354125977 28.4358959197998
-96.3543090820312 28.4760036468506
-96.3084716796875 28.4817314147949
-96.2397232055664 28.5275688171387
-96.113670349121 28.5848636627197
-96.0563735961914 28.6135120391846
-96.0162658691406 28.6421604156494
-95.9933471679688 28.6650772094727
-95.9016723632812 28.6822662353516
-95.7813568115234 28.7452907562256
-95.7584381103516 28.7624797821045
-95.7584381103516 28.7853984832764
-95.7813568115234 28.7853984832764
-95.8157272338867 28.7853984832764
-95.8615646362305 28.7567520141602
-95.9188690185547 28.7452907562256
-95.9933471679688 28.7109146118164
-96.130859375 28.6364307403564
-96.1824264526367 28.6192417144775
-96.2339935302734 28.5905952453613
-96.2569046020508 28.6135120391846
-96.2569046020508 28.6307010650635
-96.1938858032227 28.6307010650635
-96.1881561279297 28.6421604156494
-96.1996154785156 28.6536197662354
-96.2397232055664 28.6478900909424
-96.2397232055664 28.6650772094727
-96.2110748291016 28.7452907562256
-96.2110748291016 28.7682094573975
-96.222526550293 28.7682094573975
-96.2454528808594 28.7223720550537
-96.2741012573242 28.6994533538818
-96.2798309326172 28.7281036376953
-96.2855606079102 28.7452907562256
-96.2970123291016 28.716646194458
-96.319938659668 28.6708087921143
-96.3600387573242 28.6536197662354
-96.382957458496 28.6708087921143
-96.405876159668 28.7109146118164
-96.4116134643555 28.7452907562256
-96.4402542114258 28.7281036376953
-96.4402542114258 28.6994533538818
-96.400146484375 28.6307010650635
-96.4517135620117 28.6077823638916
-96.4860916137695 28.5848636627197
-96.5032806396484 28.5963230133057
-96.4860916137695 28.6077823638916
-96.4631729125977 28.6249713897705
-96.4746322631836 28.6708087921143
-96.4918212890625 28.6307010650635
-96.5147399902344 28.6307010650635
-96.5261993408203 28.6536197662354
-96.5433883666992 28.6879959106445
-96.58349609375 28.6708087921143
-96.594955444336 28.7109146118164
-96.6121444702148 28.7281036376953
-96.6522521972656 28.7223720550537
-96.66943359375 28.7281036376953
-96.6579818725586 28.6879959106445
-96.6407928466797 28.6364307403564
-96.6579818725586 28.6077823638916
-96.6579818725586 28.5905952453613
-96.6407928466797 28.5905952453613
-96.600685119629 28.5963230133057
-96.577766418457 28.6020526885986
-96.5261993408203 28.5676765441895
-96.5147399902344 28.5504856109619
-96.5548477172852 28.5332984924316
-96.58349609375 28.5103797912598
-96.589225769043 28.4931907653809
-96.5548477172852 28.4931907653809
-96.5147399902344 28.5103797912598
-96.4689025878906 28.5161094665527
-96.4345245361328 28.4645442962646
-96.4746322631836 28.4416255950928
-96.4975509643555 28.4244365692139
-96.5147399902344 28.4301662445068
-96.5376586914062 28.407247543335
-96.6178741455078 28.3671398162842
-96.6522521972656 28.3499526977539
-96.6866302490234 28.338493347168
-96.6980895996094 28.3442230224609
-96.7152709960938 28.3614120483398
-96.7267379760742 28.4244365692139
-96.7381973266602 28.4358959197998
-96.772575378418 28.4473533630371
-96.7954864501953 28.4760036468506
-96.8012161254883 28.4989204406738
-96.8241424560547 28.5046501159668
-96.835594177246 28.4931907653809
-96.8298721313477 28.470272064209
-96.8012161254883 28.4473533630371
-96.7954864501953 28.4244365692139
-96.7954864501953 28.407247543335
-96.8126754760742 28.407247543335
-96.835594177246 28.4301662445068
-96.858512878418 28.4358959197998
-96.8699798583984 28.4187068939209
-96.852783203125 28.401517868042
-96.8298721313477 28.3728713989258
-96.8069458007812 28.3442230224609
-96.8012161254883 28.3155746459961
-96.8126754760742 28.2869262695312
-96.8069458007812 28.2582778930664
-96.8241424560547 28.2181720733643
-96.8757019042969 28.1952533721924
-96.9100875854492 28.1666049957275
-96.9444580078125 28.1494159698486
-96.9444580078125 28.1837940216064
-96.9272689819336 28.2410907745361
-96.9215393066406 28.2697372436523
-96.9444580078125 28.2754669189453
-96.9902954101562 28.2525482177734
-96.9845657348633 28.2353591918945
-96.9731063842773 28.2181720733643
-96.9616470336914 28.1952533721924
-96.9731063842773 28.1723346710205
-97.0017547607422 28.1551456451416
-97.0361328125 28.1551456451416
-97.041862487793 28.1723346710205
-97.0361328125 28.2009811401367
-97.0590515136719 28.2181720733643
-97.0762405395508 28.2067127227783
-97.1106185913086 28.1895236968994
-97.1220703125 28.1723346710205
-97.1449966430664 28.1666049957275
-97.1621780395508 28.1837940216064
-97.1908340454102 28.1895236968994
-97.2137451171875 28.1837940216064
-97.1908340454102 28.1608753204346
-97.1908340454102 28.1494159698486
-97.2022857666016 28.1264991760254
-97.2481231689453 28.0978488922119
-97.2653121948242 28.0978488922119
-97.2538528442383 28.0749320983887
-97.1392669677734 27.8915843963623
-97.1965637207031 27.8572082519531
-97.230941772461 27.8400192260742
-97.2481231689453 27.8400192260742
-97.2710494995117 27.8686676025391
-97.293960571289 27.880126953125
-97.3168869018555 27.880126953125
-97.3569869995117 27.874397277832
-97.3913650512695 27.8915843963623
-97.4085540771484 27.8973159790039
-97.48876953125 27.880126953125
-97.5116882324219 27.8973159790039
-97.5403366088867 27.8973159790039
-97.5689849853516 27.8915843963623
-97.5460662841797 27.8629379272461
-97.5174179077148 27.8457489013672
-97.471580505371 27.8342895507812
-97.4429321289062 27.8342895507812
-97.4200134277344 27.8514785766602
-97.4028244018555 27.8285598754883
-97.4085540771484 27.8171005249023
-97.4142837524414 27.7884540557861
-97.4142837524414 27.7598037719727
-97.3856353759766 27.7368869781494
-97.3627243041992 27.7139682769775
-97.3627243041992 27.7025089263916
-97.3856353759766 27.6795902252197
-97.3970947265625 27.6566715240479
-97.3856353759766 27.6452121734619
-97.3684463500977 27.6566715240479
-97.3283386230469 27.6967792510986
-97.311149597168 27.7082386016846
-97.299690246582 27.6910495758057
-97.293960571289 27.6681308746338
-97.3226165771484 27.6337547302246
-97.3455276489258 27.5592708587646
-97.3741760253906 27.4733257293701
-97.4028244018555 27.4389476776123
-97.4257431030273 27.3759250640869
-97.4658508300781 27.3243579864502
-97.48876953125 27.3128986358643
-97.5174179077148 27.2899799346924
-97.5517959594727 27.2957096099854
-97.5689849853516 27.3128986358643
-97.5403366088867 27.3186283111572
-97.5174179077148 27.3415470123291
-97.5116882324219 27.3759250640869
-97.5116882324219 27.421760559082
-97.5288772583008 27.427490234375
-97.5403366088867 27.421760559082
-97.5345993041992 27.3931121826172
-97.5575256347656 27.364465713501
-97.57470703125 27.3415470123291
-97.6205444335938 27.3415470123291
-97.6320114135742 27.3358173370361
-97.6148147583008 27.3071689605713
-97.6320114135742 27.3014392852783
-97.6549224853516 27.3071689605713
-97.6663818359375 27.3415470123291
-97.7007598876953 27.3587341308594
-97.7236862182617 27.3931121826172
-97.7809753417969 27.4618663787842
-97.7981643676758 27.4675979614258
-97.8038940429688 27.4561386108398
-97.763786315918 27.4160308837891
-97.763786315918 27.3931121826172
-97.7351455688477 27.364465713501
-97.7351455688477 27.3415470123291
-97.7064895629883 27.3186283111572
-97.6950378417969 27.3014392852783
-97.7064895629883 27.2899799346924
-97.758056640625 27.2785205841064
-97.758056640625 27.2670612335205
-97.7236862182617 27.2498722076416
-97.689308166504 27.2441425323486
-97.6492004394531 27.2498722076416
-97.6148147583008 27.2556018829346
-97.5919036865234 27.2498722076416
-97.5632553100586 27.2326850891113
-97.5345993041992 27.2441425323486
-97.505958557129 27.2556018829346
-97.477310180664 27.2670612335205
-97.4543914794922 27.2556018829346
-97.4543914794922 27.1983070373535
-97.4543914794922 27.1524696350098
-97.471580505371 27.1295528411865
-97.494499206543 27.1180934906006
-97.505958557129 27.0951747894287
-97.494499206543 27.0665264129639
-97.48876953125 27.049337387085
-97.500228881836 27.0264205932617
-97.5460662841797 27.0092296600342
-97.5575256347656 26.9920425415039
-97.5689849853516 26.969123840332
-97.5575256347656 26.9290161132812
-97.5689849853516 26.900369644165
-97.5689849853516 26.8545322418213
-97.5403366088867 26.8373432159424
-97.5116882324219 26.8086948394775
-97.494499206543 26.7628574371338
-97.4658508300781 26.6539974212646
-97.4543914794922 26.6081600189209
-97.4429321289062 26.5508651733398
-97.4543914794922 26.527946472168
-97.471580505371 26.4878387451172
-97.4543914794922 26.4190845489502
-97.4200134277344 26.4133548736572
-97.3913650512695 26.3904361724854
-97.3741760253906 26.3617877960205
-97.3741760253906 26.3044929504395
-97.3627243041992 26.2873020172119
-97.3397979736328 26.2987613677979
-97.3226165771484 26.2873020172119
-97.3340682983398 26.2701148986816
-97.3455276489258 26.2300071716309
-97.305419921875 26.2128200531006
-97.3168869018555 26.1669826507568
-97.3168869018555 26.144063949585
-97.311149597168 26.1211471557617
-97.2825088500977 26.1039562225342
-97.2538528442383 26.1154155731201
-97.230941772461 26.1211471557617
-97.2137451171875 26.1039562225342
-97.225212097168 26.0867691040039
-97.2538528442383 26.069580078125
-97.2653121948242 26.0409317016602
-97.2538528442383 26.0008239746094
-97.2194747924805 26.0122833251953
-97.225212097168 26.0294723510742
-97.2080154418945 26.0409317016602
-97.1793746948242 26.0122833251953
-97.1851043701172 26.063850402832
-97.1793746948242 26.0810375213623
-97.1564559936523 26.0810375213623
-97.1507263183594 26.0581207275391
-97.1679077148438 25.9664478302002
-97.2710494995117 25.9664478302002
-97.293960571289 25.9607181549072
-97.293960571289 25.9435291290283
-97.299690246582 25.9377994537354
-97.3340682983398 25.9377994537354
-97.3627243041992 25.9377994537354
-97.3741760253906 25.9377994537354
-97.3684463500977 25.9377994537354
-97.3741760253906 25.9377994537354
-97.3970947265625 25.9377994537354
-97.4142837524414 25.9377994537354
-97.4257431030273 25.9377994537354
-97.4486618041992 25.9377994537354
-97.477310180664 25.9377994537354
-97.494499206543 25.9377994537354
-97.5231475830078 25.9377994537354
-97.6148147583008 25.9779052734375
-97.6492004394531 26.0352020263672
-97.677848815918 26.0409317016602
-97.7064895629883 26.0352020263672
-97.7351455688477 26.0352020263672
-97.7695236206055 26.0466613769531
-97.7924346923828 26.0409317016602
-97.8096237182617 26.063850402832
-97.8268127441406 26.0523910522461
-97.8440017700195 26.069580078125
-97.8669204711914 26.069580078125
-97.958595275879 26.069580078125
-97.9815139770508 26.0581207275391
-97.9929733276367 26.069580078125
-98.0158920288086 26.069580078125
-98.0559997558594 26.0523910522461
-98.0789108276367 26.0523910522461
-98.1075592041016 26.069580078125
-98.1247482299805 26.063850402832
-98.1591262817383 26.0581207275391
-98.1763229370117 26.069580078125
-98.193504333496 26.075309753418
-98.2221603393555 26.075309753418
-98.2851791381836 26.0982284545898
-98.2851791381836 26.1211471557617
-98.2966384887695 26.132604598999
-98.3080978393555 26.132604598999
-98.3195571899414 26.1211471557617
-98.3310165405273 26.1211471557617
-98.3482055664062 26.1669826507568
-98.3653945922852 26.1669826507568
-98.388313293457 26.1669826507568
-98.405502319336 26.1727123260498
-98.411231994629 26.195629119873
-98.4341506958008 26.195629119873
-98.4513397216797 26.2013607025146
-98.4570693969727 26.2242794036865
-98.4685287475586 26.2357368469238
-98.4914474487305 26.2242794036865
-98.5086364746094 26.2242794036865
-98.5372848510742 26.2471961975098
-98.5601959228516 26.2529258728027
-98.5716552734375 26.2414665222168
-98.583122253418 26.2471961975098
-98.594581604004 26.2586555480957
-98.6289596557617 26.2586555480957
-98.6404190063477 26.2414665222168
-98.669059753418 26.2471961975098
-98.7435455322266 26.3102207183838
-98.7492752075195 26.3274116516113
-98.7721939086914 26.3388690948486
-98.8065719604492 26.3503284454346
-98.829490661621 26.3675174713135
-98.863868713379 26.3732471466064
-98.9097061157227 26.3675174713135
-98.9326171875 26.3789768218994
-98.9670028686523 26.3847064971924
-98.9899215698242 26.4018955230713
-99.047218322754 26.4133548736572
-99.0701293945312 26.3961658477783
-99.098777770996 26.4076251983643
-99.104507446289 26.4305419921875
-99.098777770996 26.4821090698242
-99.1560745239258 26.5508651733398
-99.1560745239258 26.585241317749
-99.1789932250977 26.6310787200928
-99.2019119262695 26.659725189209
-99.2076416015625 26.7055625915527
-99.2763977050781 26.8488025665283
-99.316505432129 26.8659915924072
-99.3451461791992 26.911828994751
-99.3795318603516 26.9232883453369
-99.390983581543 26.9404754638672
